Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
50056075,"The Heart Principle (The Kiss Quotient, #3)",Helen  Hoang,"Hoang, Helen",,"=""0451490843""","=""9780451490841""",4,Berkley,Paperback,343,2021,2021,2021/12/14,2021/12/14,"romance, read-2021","romance (#30), read-2021 (#134)",read,,,,1,0
39338454,"The Bride Test (The Kiss Quotient, #2)",Helen  Hoang,"Hoang, Helen",,"=""0451490827""","=""9780451490827""",4,Berkley,Paperback,320,2019,2019,2021/12/14,2021/12/14,"romance, read-2021","romance (#29), read-2021 (#133)",read,,,,1,0
36199084,"The Kiss Quotient (The Kiss Quotient, #1)",Helen  Hoang,"Hoang, Helen",,"=""0451490819""","=""""",4,Berkley,Kindle Edition,333,2018,2018,2021/12/14,2021/10/04,"romance, read-2021","romance (#15), read-2021 (#132)",read,i’m OBSESSED i love stella and michael so much!!!!,,,1,0
53993608,"Cry Wolf (Big Bad Wolf, #5)",Charlie Adhara,"Adhara, Charlie",,"=""1488075190""","=""9781488075193""",3,Carina Press,Kindle Edition,324,2021,2021,2021/12/09,2021/12/09,"read-2021, romance","read-2021 (#131), romance (#28)",read,"if you make gay people solve murder mysteries i will read it idc.<br/><br/>supernatural romance is not usually my thing but i enjoyed it in this series! i liked the lore about werewolves and how it was elaborated and turned into part of the real world. the main couple was really nice and funny, i loved them and their friends and family.<br/><br/>overall, it was another great romance/mystery series to obsess over during exam week.",,,1,0
53142062,"Wolf in Sheep's Clothing (Big Bad Wolf, #4)",Charlie Adhara,"Adhara, Charlie",,"=""1488074747""","=""9781488074745""",3,Carina Press,ebook,268,2020,2020,2021/12/08,2021/12/09,"read-2021, romance","read-2021 (#130), romance (#27)",read,,,,1,0
39675787,The Wolf at Bay (Big Bad Wolf #2),Charlie Adhara,"Adhara, Charlie",,"=""1488089361""","=""9781488089367""",3,Carina Press,Kindle Edition,328,2018,2018,2021/11/30,2021/12/09,"read-2021, romance","read-2021 (#128), romance (#25)",read,,,,1,0
42282304,"Thrown to the Wolves (Big Bad Wolf, #3)",Charlie Adhara,"Adhara, Charlie",,"=""1488089388""","=""9781488089381""",3,Carina Press,Kindle Edition,263,2019,2019,2021/11/30,2021/12/09,"read-2021, romance","read-2021 (#129), romance (#26)",read,,,,1,0
48727813,"She Who Became the Sun (The Radiant Emperor, #1)",Shelley Parker-Chan,"Parker-Chan, Shelley",,"=""1250621798""","=""9781250621795""",5,Tor Books,Kindle Edition,416,2021,2021,2021/08/24,2020/11/11,read-2021,read-2021 (#98),read,"it took me a while to really get into it and get used to the long paragraphs, but when i did, i finished in a day! this book took me on a trip and really hurt my feelings so much i cannot even explain. 10/10, would recommend it.<br/><br/>the characters are really well done, you can hate and love all of them, they had flaws and strengths which made them really interesting and their journey surprised me a lot, i can’t wait to see where they’ll end up in the sequel. <br/><br/>i really loved this book, it has all the heart-shattering romance, plot twists, amazing worldbuilding and political intrigue you could want.",,,1,0
59125676,"Haikyu!!, Vol. 2",Haruichi Furudate,"Furudate, Haruichi",,"=""6555942053""","=""9786555942057""",5,JBC,Paperback,400,2021,,2021/12/01,2021/11/23,"mangas, read-2021","mangas (#99), read-2021 (#126)",read,,,,1,0
51057191,"Jade Legacy (The Green Bone Saga, #3)",Fonda Lee,"Lee, Fonda",,"=""035651059X""","=""9780356510590""",0,Orbit,Paperback,713,2021,2021,2021/09/09,2021/05/28,read-2021,read-2021 (#125),read,,,,1,0
50892338,"Legendborn (The Legendborn Cycle, #1)",Tracy Deonn,"Deonn, Tracy",,"=""1534441603""","=""9781534441606""",5,Margaret K. McElderry Books,Hardcover,502,2020,2020,2021/05/07,2020/12/17,read-2021,read-2021 (#66),read,"this book was so perfect, i couldn’t stop thinking about it every second i wasn’t reading it! bree might be one of my favorite protagonists i’ve ever read, she is smart, interesting and funny. the side characters and love interests are also a great part of the story and i actually liked this “love triangle”, surprisingly. not to mention the plot and the twists made me gasp out loud quite a few times!",,,2,0
23447923,The Inexplicable Logic of My Life,Benjamin Alire Sáenz,"Sáenz, Benjamin Alire",,"=""0544586506""","=""9780544586505""",0,Clarion Books,Hardcover,452,2017,2017,2020/06/26,2020/05/20,read-2020,read-2020 (#44),read,,,,1,0
50158990,"The Shadow of Kyoshi (The Kyoshi Novels, #2)",F.C. Yee,"Yee, F.C.",Michael Dante DiMartino,"=""1419735055""","=""9781419735059""",5,Amulet Books,Hardcover,341,2020,2020,2021/11/17,2021/03/10,read-2021,read-2021 (#124),read,"i would lay down my life for kyoshi part 2.<br/><br/>but seriously, the shadow of kyoshi is an incredible ending to kyoshi’s journey into becoming the avatar, even if it leaves me wanting to see all her future adventures! this book made me love kyoshi even more than i already did.",,,1,0
41952489,"The Rage of Dragons (The Burning, #1)",Evan Winter,"Winter, Evan",,"=""031648976X""","=""9780316489768""",0,Orbit,Hardcover,535,2019,2017,,2021/11/10,to-read,to-read (#37),to-read,,,,0,0
36107541,Hothouse Flower (Calloway Sisters #2),Krista Ritchie,"Ritchie, Krista",Becca Ritchie,"=""""","=""""",1, K.B. Ritchie ,Kindle Edition,479,2017,2014,2021/10/07,2021/10/06,"romance, read-2021","romance (#19), read-2021 (#116)",read,,,,1,0
51948574,"Bungo Stray Dogs, Vol. 3 (light novel): The Untold Origins of the Detective Agency",Kafka Asagiri,"Asagiri, Kafka",Sango Harukawa,"=""1975303261""","=""9781975303266""",0,Yen On,Paperback,224,2020,2015,,2021/10/30,"to-read, mangas","to-read (#35), mangas (#97)",to-read,,,,0,0
57302436,文豪ストレイドッグス ＳＴＯＲＭ ＢＲＩＮＧＥＲ [Bungō Stray Dogs: Storm Bringer],Kafka Asagiri,"Asagiri, Kafka","Sango Harukawa, 朝霧カフカ, 春河３５","=""4041085179""","=""9784041085172""",5,Kadokawa,Paperback,484,2021,2021,2021/10/30,2021/10/20,"mangas, read-2021","mangas (#96), read-2021 (#122)",read,,,,1,0
41832245,人渣反派自救系统 [The Scum Villain’s Self-Saving System],Mò Xiāng Tóng Xiù,"Xiù, Mò Xiāng Tóng",墨香铜臭,"=""""","=""""",4,jjwxc,,1114,2015,2015,2021/10/24,2021/01/02,"cnovels, read-2021","cnovels (#4), read-2021 (#121)",read,,,,1,0
55255067,Covenant,explodikid,"explodikid, explodikid",,"=""""","=""""",4,Line Webtoon,Webtoon,,2020,2020,2021/10/16,2021/10/15,"comics, read-2021","comics (#26), read-2021 (#120)",read,,,,1,0
50891122,"Spy x Family, Vol. 3",Tatsuya Endo,"Endo, Tatsuya",Casey Loe,"=""1974718166""","=""9781974718160""",2,VIZ Media LLC,Paperback,200,2020,2020,2021/08/05,2021/08/03,"mangas, read-2021","mangas (#83), read-2021 (#83)",read,"this got weird… i’m not sure i’ll keep reading spy x family after this volume. i was enjoying it a lot, but this wasn’t as good as the previous volumes.",,,1,0
56980548,"Aristotle and Dante Dive into the Waters of the World (Aristotle and Dante, #2)",Benjamin Alire Sáenz,"Sáenz, Benjamin Alire",,"=""153449619X""","=""9781534496194""",0,Simon & Schuster Books for Young Readers,Hardcover,516,2021,2021,2021/10/13,2021/02/12,read-2021,read-2021 (#119),read,,,,1,0
55475504,"Addicted After All (Addicted, #5)",Krista Ritchie,"Ritchie, Krista",Becca Ritchie,"=""""","=""""",3,K.B. Ritchie,Kindle Edition,534,2020,2014,2021/10/08,2021/10/07,"romance, read-2021","romance (#21), read-2021 (#117)",read,,,,1,0
55475489,"Thrive (Addicted, #4)",Krista Ritchie,"Ritchie, Krista",Becca Ritchie,"=""""","=""""",3,K.B. Ritchie,Kindle Edition,465,2020,2014,2021/10/07,2021/10/07,romance,romance (#20),read,"ngl i skipped the first half of this book, but the rest was okay.",,,1,0
55475477,"Addicted for Now (Addicted, #3)",Krista Ritchie,"Ritchie, Krista",Becca Ritchie,"=""""","=""""",2,K.B. Ritchie,Kindle Edition,513,2020,2013,2021/10/05,2021/10/05,"romance, read-2021","romance (#17), read-2021 (#114)",read,,,,1,0
55475465,"Ricochet (Addicted, #2)",Krista Ritchie,"Ritchie, Krista",Becca Ritchie,"=""""","=""""",2,K.B. Ritchie,Kindle Edition,265,2020,2013,2021/10/04,2021/10/04,"romance, read-2021","romance (#16), read-2021 (#113)",read,,,,1,0
55475442,"Addicted to You (Addicted, #1)",Krista Ritchie,"Ritchie, Krista",Becca Ritchie,"=""""","=""""",3,K.B. Ritchie,Kindle Edition,335,2020,2013,2021/10/04,2021/10/01,"romance, read-2021","romance (#14), read-2021 (#112)",read,,,,1,0
42925241,"Any Old Diamonds (Lilywhite Boys, #1)",K.J. Charles,"Charles, K.J.",,"=""1912688077""","=""9781912688074""",3,KJC Books,ebook,320,2019,2019,2021/09/28,2021/09/27,"romance, read-2021","romance (#13), read-2021 (#107)",read,,,,1,0
55470802,"Isn't It Bromantic? (Bromance Book Club, #4)",Lyssa Kay Adams,"Adams, Lyssa Kay",,"=""0593332784""","=""9780593332788""",2,Berkley,Kindle Edition,350,2021,2021,2021/09/29,2021/09/27,"romance, read-2021","romance (#12), read-2021 (#109)",read,"this book was a drag to me, i really disliked the characters and the story was so boring i couldn’t bring myself to care about it.",,,1,0
44019067,"The Bromance Book Club (Bromance Book Club, #1)",Lyssa Kay Adams,"Adams, Lyssa Kay",,"=""1984806106""","=""9781984806109""",3,Jove,Kindle Edition,352,2019,2019,2021/09/29,2021/09/27,"romance, read-2021","romance (#11), read-2021 (#108)",read,,,,1,0
41716919,"Jade War (The Green Bone Saga, #2)",Fonda Lee,"Lee, Fonda",,"=""0316440922""","=""9780316440929""",5,Orbit,Hardcover,587,2019,2019,2021/06/05,2021/05/28,read-2021,read-2021 (#73),read,"WOW! i don’t know what to say about the green bone saga, it consumed my life from the moment i picked up jade city. every character and their point of view is interesting and impossible to not love. this book is filled with even more action and unpredictable twists than the first and a plot that makes you lay up all night thinking about it (trust me), i’m so excited for jade legacy! i can’t believe i have to wait until december after an ending like THAT!",,,1,0
52757974,"Spy x Family, Vol. 1",Tatsuya Endo,"Endo, Tatsuya","Casey Loe, Rina Mapa, Jimmy Presler","=""1974715469""","=""9781974715466""",4,VIZ Media LLC,Paperback,220,2020,2019,2021/08/03,2021/01/11,"mangas, read-2021","mangas (#79), read-2021 (#81)",read,"the forger family means everything to me! in just one volume they’ve captured my heart, this is a perfect mix of wholesomeness, action and comedy. there’s also a plot brewing behind all the cuteness.",,,1,0
52459864,"Iron Widow (Iron Widow, #1)",Xiran Jay Zhao,"Zhao, Xiran Jay",,"=""0735269939""","=""9780735269934""",5,Penguin Teen,Hardcover,394,2021,2021,2021/05/21,2020/11/03,read-2021,read-2021 (#69),read,"this was one of my most expected books of 2021 and i’m not disappointed at all! i can’t think of anything i didn’t like in this book.<br/><br/>the main character, wu zetian, is absolutely delightful to read, she is the perfect mix of absolutely insane, funny, angry, god-like powerful and smart. the characters (impossible to choose any over the other, they’re all extremely interesting and fun in their own way, i’m excited for where their development is going in the next book), the romance (the bisexual polyamorous relationship i didn’t know i needed!) and the plot (mind-boggling! i’m not a plot person and i was super into it!) are all equally important and thrilling and the ending left me wanting more immediately!<br/><br/>i could not put the book down while i read it (which is why i’m writing the review 04:00AM...). i very much recommend this book and can’t wait for whatever else zhao publishes!<br/><br/>[ARC provided by Netgalley]",,,3,0
58089507,全球高考 Global Examination,Mu Su Li,"Li, Mu Su",木苏里,"=""""","=""""",0,,Webnovel,,,2020,,2021/09/23,"to-read, cnovels","to-read (#34), cnovels (#9)",to-read,,,,0,0
41104164,"The Rise of Kyoshi (The Kyoshi Novels, #1)",F.C. Yee,"Yee, F.C.",Michael Dante DiMartino,"=""1419735047""","=""9781419735042""",5,Amulet Books,Hardcover,442,2019,2019,2021/03/10,2020/05/16,read-2021,read-2021 (#32),read,i would lay down my life for kyoshi ,,,1,0
43884209,"Get a Life, Chloe Brown (The Brown Sisters, #1)",Talia Hibbert,"Hibbert, Talia",,"=""0062941208""","=""9780062941206""",3,Avon,Paperback,369,2019,2019,2021/04/21,2020/06/28,"read-2021, romance","read-2021 (#58), romance (#4)",read,,,,1,0
49976087,"Take a Hint, Dani Brown (The Brown Sisters, #2)",Talia Hibbert,"Hibbert, Talia",,"=""0062941259""","=""9780062941251""",4,Avon,ebook,400,2020,2020,2021/05/03,2021/04/02,"read-2021, romance","read-2021 (#62), romance (#2)",read,,,,1,0
39085455,The Taking of Jake Livingston,Ryan Douglass,"Douglass, Ryan",,"=""198481253X""","=""9781984812537""",4,Putnam,Hardcover,246,2021,2021,2021/09/22,2021/02/04,read-2021,read-2021 (#101),read,"THE TAKING OF JAKE LIVINGSTON SCARED ME SO MUCH!! i’m a huge wimp and really afraid of ghosts but i don’t regret reading this! this book was the perfect mix of terrifying and cute and emotional. i was crying of fear and feels! the characters are so unique and special, they took over my heart and i was fearing/cheering for them the entire time. this book sets a spooky vibe perfectly, i really love it!",,,1,0
45044785,"The Silvered Serpents (The Gilded Wolves, #2)",Roshani Chokshi,"Chokshi, Roshani",,"=""1250144574""","=""9781250144577""",4,Wednesday Books,Hardcover,406,2020,2020,2020/10/02,2020/09/28,read-2020,read-2020 (#26),read,,,,1,0
39863498,"The Gilded Wolves (The Gilded Wolves, #1)",Roshani Chokshi,"Chokshi, Roshani",,"=""125014454X""","=""9781250144546""",4,Wednesday Books,Hardcover,388,2019,2019,2020/09/29,2020/03/31,read-2020,read-2020 (#28),read,,,,1,0
45681895,"The Bronzed Beasts (The Gilded Wolves, #3)",Roshani Chokshi,"Chokshi, Roshani",,"=""1250144604""","=""9781250144607""",4,Wednesday Books,Hardcover,385,2021,2021,2021/07/30,2020/09/28,read-2021,read-2021 (#100),read,,,,1,0
57377648,黄金台 (Golden Stage),苍梧宾白 (Cang Wu Bin Bai),"Bai), 苍梧宾白 (Cang Wu Bin",,"=""""","=""""",0,,ebook,1117,,2018,,2020/12/01,to-read,to-read (#33),to-read,,,,0,0
56163940,"A Tempest of Tea (Blood and Tea, #1)",Hafsah Faizal,"Faizal, Hafsah",,"=""""","=""""",0,"Farrar, Straus and Giroux",Kindle Edition,340,2024,2024,,2021/09/20,to-read,to-read (#32),to-read,,,,0,0
43587154,"Jade City (The Green Bone Saga, #1)",Fonda Lee,"Lee, Fonda",,"=""0316440884""","=""9780316440882""",5,Orbit,Paperback,540,2018,2017,2021/05/28,2020/11/14,read-2021,read-2021 (#72),read,,,,2,0
56898076,The Inheritance of Orquídea Divina,Zoraida Córdova,"Córdova, Zoraida",,"=""1982102543""","=""9781982102548""",0,Atria Books,Hardcover,324,2021,2021,,2021/08/31,to-read,to-read (#30),to-read,,,,0,0
25066773,"Silk, Vol. 0: The Life and Times of Cindy Moon",Robbie Thompson,"Thompson, Robbie","Stacey Lee, Annapaola Martello, Tana Ford, Ian  Herring, Travis Lanham, Dave Johnson","=""0785197044""","=""9780785197041""",0,Marvel Enterprises,Paperback,160,2015,2015,,2021/08/28,to-read,to-read (#29),to-read,,,,0,0
56199130,"Shang-Chi, Vol. 1: Brothers & Sisters",Gene Luen Yang,"Yang, Gene Luen","Dike Ruan, Philip Tan","=""1302924850""","=""9781302924850""",3,Marvel,Paperback,112,2021,2021,2021/08/24,2021/08/21,"comics, read-2021","comics (#25), read-2021 (#99)",read,,,,1,0
29367958,The Wall of Winnipeg and Me,Mariana Zapata,"Zapata, Mariana",,"=""""","=""""",3,,Kindle Edition,475,2016,2016,2021/08/15,2021/08/15,read-2021,read-2021 (#95),read,,,,1,0
57611989,"Batman: Urban Legends, Vol. 1",Chip Zdarsky,"Zdarsky, Chip","Matthew Rosenberg, Ben Abernathy, Jessica Chen, Dave Wielgosz, Eddy Barrows, Ryan Benjamin, Jesús Merino, Marcus To, Oclair Albert, Eber Ferreira, Julio Ferreira, Diogenes Neves, Antonio Fabela, Adriano Lucas, Jordie Bellaire, Romulo Fajardo Jr., David Finch, Hicham Habchi - Pyroow, Klaus Janson, Annette Kwok, Danny Miki, Jorge Molina, John Romita Jr., Alejandro Sánchez, Nicola Scott","=""1779512171""","=""9781779512178""",4,DC Comics,Paperback,264,2021,2021,2021/08/10,2021/07/13,comics,comics (#24),read,four stars just for tim drake and his new boyfriend!!,,,1,0
42190679,Grandmaster of Demonic Cultivation,Mò Xiāng Tóng Xiù,"Xiù, Mò Xiāng Tóng",墨香铜臭,"=""""","=""""",5,jjwxc,Webnovel,1078,2016,2015,2021/08/08,2021/02/09,"cnovels, read-2021","cnovels (#1), read-2021 (#84)",read,,,,1,0
56159560,Heaven Official's Blessing,Mò Xiāng Tóng Xiù,"Xiù, Mò Xiāng Tóng",墨香铜臭,"=""""","=""""",5,,ebook,2758,,2017,2020/12/08,2020/11/06,"read-2020, cnovels, favorites","read-2020 (#14), cnovels (#8), favorites (#3)",read,,,,1,0
50891127,"Spy x Family, Vol. 2",Tatsuya Endo,"Endo, Tatsuya",Casey Loe,"=""1974717240""","=""9781974717248""",4,VIZ Media LLC,Paperback,200,2020,2019,2021/08/03,2021/08/03,"mangas, read-2021","mangas (#82), read-2021 (#82)",read,,,,1,0
56677460,"Blue Period, Vol. 5",Tsubasa Yamaguchi,"Yamaguchi, Tsubasa",,"=""1646511271""","=""9781646511273""",5,Kodansha Comics,Paperback,208,2021,2019,2021/02/20,2021/02/18,"mangas, read-2021, favorites","mangas (#59), read-2021 (#23), favorites (#2)",read,,,,1,0
54313677,"Batman and the Outsiders, Vol. 3: The Demon's Fire",Bryan Edward Hill,"Hill, Bryan Edward","Dexter Soy, Gleb Melnikov, Marcio Takara","=""1779506961""","=""9781779506962""",3,DC Comics,Paperback,128,2021,2021,2021/07/13,2021/07/07,"comics, read-2021","comics (#23), read-2021 (#78)",read,,,,1,0
44024204,The War of the Realms: New Agents of Atlas,Greg Pak,"Pak, Greg",Gang-Hyuk Lim,"=""130291877X""","=""9781302918774""",3,Marvel Universe,Paperback,112,2019,2019,2021/07/12,2021/07/11,,,read,,,,1,0
54644483,"Batman and the Outsiders, Vol. 2: A League of their Own",Bryan Edward Hill,"Hill, Bryan Edward","Dexter Soy, Max Raynor","=""1779509790""","=""9781779509796""",3,DC Comics,Kindle Edition,161,2020,2020,2021/07/11,2021/07/07,"comics, read-2021","comics (#22), read-2021 (#77)",read,,,,1,0
54303971,In Deeper Waters,F.T. Lukens,"Lukens, F.T.",,"=""1534480501""","=""9781534480506""",0,Margaret K. McElderry Books,Hardcover,320,2021,2021,,2021/07/11,to-read,to-read (#27),to-read,,,,0,0
43097812,"Batman and the Outsiders, Vol. 1: Lesser Gods",Bryan Edward Hill,"Hill, Bryan Edward","Dexter Soy, Cian Tormey, Veronica Gandini, Adriano Lucas, Clayton Cowles, Carlos M. Mangual","=""1401291783""","=""9781401291785""",3,DC Comics,Paperback,176,2020,2020,2021/07/07,2021/07/06,"comics, read-2021","comics (#21), read-2021 (#76)",read,,,,1,0
50891144,"Jujutsu Kaisen, Vol. 6",Gege Akutami,"Akutami, Gege",,"=""1974714829""","=""9781974714827""",4,VIZ Media LLC,Paperback,192,2020,2019,2020/10/26,2021/01/01,"read-2020, mangas","read-2020 (#84), mangas (#33)",read,,,,2,0
56269317,チェンソーマン 11 [Chainsaw Man 11],Tatsuki Fujimoto,"Fujimoto, Tatsuki",藤本タツキ,"=""4088825764""","=""9784088825762""",3,集英社 [Shūeisha],Paperback,192,2021,2021,2021/03/13,2021/03/11,"mangas, read-2021","mangas (#78), read-2021 (#44)",read,,,,1,0
55811132,チェンソーマン 10 [Chainsaw Man 10],Tatsuki Fujimoto,"Fujimoto, Tatsuki",藤本タツキ,"=""4088825276""","=""9784088825274""",3,集英社 [Shūeisha],Paperback,192,2021,2021,2021/03/13,2021/03/11,"mangas, read-2021","mangas (#77), read-2021 (#43)",read,,,,1,0
